id_comentario	comentario	rotulo_manual	posicao-gpt	BERT
18	que aconteceu pegaram o queiroz na ponte rioniteroi ueba parabens a policia	1	1	1
18	nessas horas esses ai somem eles so fazem escandalo depois do fato consumado entao aguarde o velho papo de sempre e se eles fossem quem sabe nao nos livrariamos de mais uns  kkkkk	0	0	0
26	bandido bom e bandido 	1	1	0
22	direitos humanos e meu ovo	1	1	1
23	a cada dia mais dificil	0	0	0
18	parabens policia do rio todos os refens libertados em seguranca	1	1	1
18	tinha que ser um governado paulista para fazer isso no rj os outros eram amigos dos anjinhos em sp e faca no caixao	-1	-1	-1
21	o maluco bloqueou so porque mandei o video completo kkkkkk	0	0	0
21	posso te passar uma lista dos paises que acabaram com as forcas armadas precisamos de defesa e temos um ministerio que precisa investir em campt que envolve controle do nosso ceu dos nossos mares e das fronteiras nao percebeu que a grande guerra e tecnologica	0	0	0
18	um criminoso a menos para nos contribuintes sustentarmos parabens ao governador witzel  tem que comemorar mesmo comemorar muito	1	1	1
18	se e solto rapidinho eh culpa de quem	0	0	0
23	vai ver kpop vai	0	0	0
18	policia truculenta despreparada	-1	-1	-1
18	e nem vai ver pois uma vida vale mais que outra	0	0	0
20	outro dia ouvi pessoas com nivel universitario defenderem o uso das drogas porque nas palavras delas so com elas e possivel suportar a vida que e muito dura  pelo quantidade de pessoas defendendo drogas e traficantes que tenho visto e que ate ha pouco atras eu sequer contatava de forma direta percebo que o numero de viciados esta crescendo e bastante onde isso vai parar daqui a pouco o numero de acidentes porque a pessoa estava drogada e numero de faltas no trabalho pelo mesmo motivo vao bater o numero devido a se drogar pelo alcool as mortes pelo uso dessas drogas irao superar o da droga cigarro	-1	-1	-1
20	quantos eram brancos quantos de classe media	0	0	0
25	assassinos fardados com armamento de guerra atiram mais de 270 vezes contra um carro que ia a uma festa de criancas justica solta os atiradorese domingo uma sociedade doente vai as ruas apoiar um governo dementes	-1	-1	-1
25	e certamente os agentes que atiraram tambem eram negros	0	0	0
22	entendi quem aprende sobre mente humana e voce no twitter meu deus essa vou ate printar	0	0	0
22	nao sei porque mas nao acredito nesta captura morte pra nao foi capturado e nem morto sou como sao tome tenho que ver pra crer so acho 	0	0	0
24	passa mais vergonha militante parar de comprar droga pra nao financiar o trafico ngm quer ne	0	0	0
25	uma pergunta sem nexo ate pra voce mesmo kkkk	0	0	0
20	essas abordagens da policia sao quase sempre desastrosas aqui onde moro blitz parando carros nunca pegam bandidos so importun as pessoas de bem quando estao voltando do trabalho	-1	-1	-1
20	para voce ver como a guerra e mais facil para os fascistas sai atirando mata meio mundo e diz que inocentes morreram em nome da paz no rio de janeiro nao e uma guerra e politica de estado e exterminio de pobre negro minorias aculpaedowitzel	-1	-1	-1
20	prato cheio para o trafico e seus simpatizantes	-1	-1	1
18	a errata deve vir no inicio do texto ou junto ao paragrafo onde esta o erro nao no final quase escondida mas dentro do contexto geral de atuacao desta midia provavelmente e de proposito	0	0	0
18	noticias boas demais para serem lidas rapidamente sequestrador de onibus na ponte rioniteroi e morto foram tres horas e meia de cerco  rio de janeiro  g1	1	1	1
23	nossa solidariedade a familia do jovem joao pedro de apenas 14 anos mais uma vitima da violencia cobramos urgencia na apuracao dos responsaveis pela morte barbara desse jovem durante operacao policial	-1	-1	-1
23	o trafico existe pois branquelos iguais a voce financiam mas a vida dessas pessoas para voces e so mais um numero nao importa	-1	-1	-1
23	e muito mais facil culpar o policial que muitas vezes estao na legalidade do que o traficantezinho que oprime os moradores e quem financia o trafico	1	1	1
18	bom dia brasil de 21082019 chico pinheiro  policial covarde atira em adolescente com arma de brinquedo	-1	-1	-1
23	olha o cidadao analfabeto de bem	0	0	0
22	gracas a deus	1	1	1
21	dois pms e uma mulher pequena com um bebe no colo serio que vc nao acha que tinha um jeito mais adequado e seguro de fazer isso	-1	-1	-1
18	quando for preso irao chamalo de suspeito	0	0	0
18	contra armas de brinquedo fica facil discutir cade os resultados do exercito contra o trafico nos morros dessa mesma cidade	-1	-1	-1
24	os secretos devem vir as pressas mais rapido do que foi a espanha burocracia logo deixara se ser problema	0	0	0
21	devem ter plantado uma depois da repercussao negativa e assim que esses vagabundos fazem se fosse bandido se verdade estavam longe com medo  mas com uma mae com dois bebes sao fodoes pior que vai sobrar pra coitada vao inventar varias acusacoes pra justificar essa merda	-1	-1	-1
24	realmente triste porem nao adianta passeata fazendo simbolo da paz cruzes na areia da praia tem que aprender a votar tirar essa corja de pilantras que destruiu o estado do rj tem que instruir esse povo nosso pais afunda com com nossa educacao a quem interessa	0	0	-1
20	e uma cor de pele escura	0	0	0
18	o mal esta na pessoa agir em funcao do crime nao fosse a atitude da pessoa em sequestrar um onibus e ameacar a vida de dezenas de trabalhadores ela estaria viva e bem esse mal foi debelado e salvas as vidas dos trabalhadores	1	1	1
21	surreal a falta de maturidade profissional dos policiais dava pra ter feito isso de outra forma	-1	-1	-1
18	jornalista de globo news vao chorar no programa estudio i vou levar lenco para maria beltrao e flavia oliveira	0	0	0
26	ok fato a policia mata muito agora fala dos bandidos que fazem das pessoas como escudo e fale dos socialistas que sequer sabem como entrar numa favela a nao ser pra comprar bagulho	-1	-1	-1
21	tem que desmilitarizar a policia e acabar com as forcas armadas nao entramos em guerra a seculos e gastamos caminhoes de dinheiro com velhos fascistoides que negociam nossas vidas com govenos genocidas	-1	-1	-1
20	nojento simplesmente nojento tristeza ser brasileiro e saber que existem pessoas dessa natureza	-1	-1	-1
21	o que eu li e entendi e	0	0	0
18	sequestrador e morto policia libera refens e encerra sequestro de onibus via gtgtgt faxina nesses meliantes	1	1	1
20	sera que ele deu soquinho na mesa	0	0	0
18	quinto refem e liberado siga gt g1	0	0	0
24	puta que pariu caralho	0	0	0
18	o individuo acorda de madrugada ou estava virado e pega um onibus cheio de pessoas indo trabalhar e faz esse terror teve mais de 3 horas para se render e a policia teve que entrar em acao quero ver se ainda assim vai ter critica dos denfesores dos direitos dos manos tem que ser criativos para conseguir algum argumento favoravel ao deliquente	1	1	1
22	o jagunco lazaro e contratado por um grupo de fazendeiros para tocar terror em sitiantes um desses fazendeiros que dava abrigo e alimentacao para o jagunco e preso e permanece calado lazaro e morto pela policia e o arquivo e queimado pronto agora todo mundo esta feliz 	-1	-1	-1
18	mimimi3xmimimi3 mimimi6	0	0	0
22	o cara mete bala na policia queriam que revidassem com que  flores	1	1	1
25	muito triste isso	-1	-1	-1
18	senhores sequestradores assaltantes e criminosos em geral por favor de agora em diante quando praticarem seus crimes com armas de brinquedo queiram por favor deixar isso bem claro logo no inicio da sua acao a intencao aqui e poupar lagrimas de pessoas que ficam repetindo mas a arma era de brinquedo obrigado	1	1	1
20	isso e assustador agora precisamos refletir sobre essa morte tragica primeiro sera que os bandidos nao estao aproveitando a morte de escudos humanos para colocar a populacao contra o confronto falo isso pois e obvio que a politica esta surtindo efeito diminuindo o numero de homicidios no rio de janeiro apesar da tragedia da morte de inocentes outra coisa que devemos refletir e que a policia esta salvando muito mais vidas do que as que sao perdidas no confronto e terrivel a dor da familia e amigos da menina mas parar a policia que esta claramente avancando no combate dos criminosos seria perder muito mais vidas nao e a culpa da morte da menina nao esta nas maos de witzel e sim nas maos da bandidagem generalizada do rio de janeiro voces estao culpando o lado errado	1	1	1
20	culpa da classe media que compra a droga e estimula o trafico culpa da policia e da politica de seguranca que nao sabe combater a violencia com inteligencia violencia so gera mais violencia nao vai resolver o problema	-1	-1	-1
26	bandido bom e bandido morto sua idiota	1	1	1
23	passam pq nao foi com a familia deles hj o preto ja e condenado pelo simples fato de ser preto e favelado	-1	-1	-1
20	nao deveria ser nem pela populacao que nao mora no morro ou periferia nem pela justica que teria motivos para investigar a politica de seguranca genocida do witzel e pedir seu impeachment nem pela midia que repercute muito mais quando morre alguem branco da zona sul	-1	-1	-1
18	tem nada de tendencioso ai a morte do sequestrador e o ponto maximo do fato ocorrido isso e jornalismo consequentemente se o cara morreu pessoas foram salvas simples	1	1	1
18	antes ele do que os trabalhadores que estavam no onibus cpfcancelado	1	1	1
18	que comentario sem nocao agora o brasil tem presidente isso so pode ser um deboche um reporter acabou de perguntar para o presidente o que ele vai fazer para alavancar a economia e o presidente respondeu  pergunta para o guedes 	0	0	0
18	o ultimo q apague a luz	0	0	0
20	sera que a culpa nao e mais de voces que votam nos imundos que gozam quando isso acontece	-1	-1	-1
22	tem simtoda diferenca as pessoas morreram e foram estupradas sim ou nao	0	0	0
24	ta nervoso cidadao morde as costas se nao gostou faz na mao pela saco que nem botar acara bota pra xingar os outros na internet	0	0	0
18	especialistas ouvidos pelo uol confirmam que a gasolina era apenas pra ajudar o motorista em caso de falta de combustivel	0	0	0
25	nao condiz com a realidade de sp condiz com a realidade do resto do pais voce viu a reportagem da morte do musico evaldo rosa morto com 9 tiros foram disparados 83 tiros contra o veiculo da vitima isso e normal devemos passar pano	-1	-1	-1
23	morre nao e assassinado	1	1	0
22	e pra que gastar mais com processos que nao dara em nada afinal se ele fosse julgado e condenado ficaria 56 anos na cadeia  isso quando nao saisse em alguma saidinha temporaria  entao fodase esse fdp parabens pra toda a corporacao	1	1	1
18	o queiroz  chega mais cedo em casa que voce acha	0	0	0
18	parabens a policia pelo belissimo trabalho	1	1	1
18	parabens a policia militar e o bope	1	1	1
25	mais um caso isolado	0	0	0
20	mais uma vitima mais uma crianca morta pela politica de seguranca genocida do estado ate quando assistiremos isso com passividade menina de oito anos morre baleada no rio de janeiro	-1	-1	-1
21	pega o mapa de violencia no brasil e assim analise os graficos vai se assustar com a realidade	0	0	0
18	esta com peninha dele leva flores ao seu tumulo	1	1	1
23	2policiais precisam melhor treinamento equipamentos e inteligencia nas acoes em caso de bandido fugindo e civis ameacados o importante na minha opiniaodeveria ser a vida dos inocentes eu nao quero bandido solto mas preferia eles fugidos e o menino vivonao imagino a dor	-1	-1	-1
21	alo absurdo uma forca policial municipal ou estadual cometerem uma atrocidade dessa e assim que a cidade e o estado tratam suas criancas e seus cidadaos	-1	-1	-1
24	me sobe um odio de quem mata crianca olha esse rostinho me da vontade de chorar	-1	-1	-1
18	so se o lula falar do lulinha	0	0	0
20	em outras palavras voce diz que numa guerra e normal morrer inocentes pensamento bem feio esse seu 	-1	-1	-1
21	vcs contrataram a redacao do g1	0	0	0
23	mais o bandido e fora da lei cara nao que eu defenda esses fdpmas ja e normal um bandido ser corrupto mano ou vc ja viu bandido bonzinho que vive dentro da lei a policia e p ser honestaprotegerprender ou ate matar bandidos sao pagos p isso caramas nao e isso que fazem	-1	-1	-1
18	kkkkkk agora os direitos humanos vao querer defender o bandido e as pessoas que ficaram sobre a mira de um revolver vao carregar para o resto da vida uma sequela emocional que nunca mais irao esquecer eu ja fui vitima de assalto sobre a mira de um revolver desejo toda forca para esse pessoal do onibus do rio de janeiro	1	1	1
18	taser  gasolina  premeditado se nao quisesse ter morrido bastaria ter se entregado e deitado no chao 100 de exito na operacao	1	1	1
25	homem negro que passeava com a familia e julgado como ladrao condenado e executado pelo exercito no rj	-1	-1	-1
25	ponto fora da curva colocar racismo em tudo vamo la	0	0	0
18	orgulho da minha policia orgulho do meu governador	1	1	1
18	o dia que eu estiver invadindo residencias ou entrando em um onibus fazendo refens e jogando gasolina podem atirar em mim sim por favor	1	1	-1
18	agora vem os defensores dos bandido pra condenar essa acao que a pm por incrivel que pareca a pm nao matou nenhum inocente como sempre acontece	1	1	1
18	fale isto para as pessoas com certeza trabalhadores pais maes filhos que estavam sendo mantidas pelo sequestrador no interior do onibus sabem saber como seria o desfecho com um maluco que tinha combustivel sob posse fale isto pra estas pessoas ou no minimo se coloque nos lugar delas ou de um pai que estivesse com um filho ou uma filha durante aquelas horas de terror as pessoas tem que entender que quem decide iniciar uma conduta criminosa deve arcar com as consequencias	1	1	1
25	bolsonaro mito ustravive	0	0	0
18	se ele tivesse matado uma mae ou um pai de familia a militancia iria jogar a culpa toda na policia nao foi dessa vez 	1	1	1
22	essa maconha nao esta deixando vc raciocinar direito	0	0	0
23	aparantemente de todos	0	0	0
22	lazaro nao sera ressuscitado o facinora teve o destino merecido o inferno parabens aos quase 300 policiais envolvidos na cacada cpfcancelado na forma da lei dos homens em breve a e a fazem um a serie homenageando	1	1	1
21	isso e sobre violencia de genero nao violencia policial novamente eu vou enfatizar que voce esta perdida no teu raciocinio	0	0	0
22	rt grobo sendo grobo	0	0	0
25	o estado nao pode ter o erro como opcao continuamos na velha maxima atirar primeiro e pergunta depois obs daqui a pouco vem algum otario pra fala que foi legitima defesa	-1	-1	-1
18	era a manuela  ela sumiu tambem	0	0	0
21	uma vergonha esta atitude de uma policia despreparada em mg	-1	-1	-1
24	jzjjzjzjjz nao fode tu vei o brasil chegou onde chegou por gente mal informada e que cria fic do proprio cranio para validar algo kkkk eu afirmar que ela ta falando merda e o minimo assim da proxima vez ela e a senhora pensam antes espalhar odio gratuito kkkkxjxjjx	0	0	0
26	 vc esta a me fazer 1 consulta juridica mas convenhamos essa estrategia esta bastante batida pois todos sempre alegam a mesma coisa apesar q faz sentido ne antes ele do que eu te faco outra pergunta mas quem atirou primeiro um lado falara q e os bandidos e o outro	0	0	0
18	barcas lotadas isso tambem e preocupante as autoridades precisam atentar com a capacidade de pessoas nas barcas garantindo a seguranca neste momento de super lotacao	0	0	0
23	eu tenho nojooooo d gente assim nojo voces sao imundos	-1	-1	-1
18	so estao informando tio nao tem nenhuma opiniao ai se acalma	0	0	0
26	entao tu quer que libere todo tipo de drogas	0	0	0
25	coincidencia e que sempre sao os negros os confundidos com os bandidos	-1	-1	-1
18	parabens a policia	1	1	1
23	do bem que so querem paz entao quem deveria tomar cuidado aonde atira e em quem atira sao os policiais a culpa por isso tudo sao deles se fossem com o filho ou algum parente de voces voces nao iriam dizer isso a culpa e da policia	-1	-1	-1
22	nao e a sociedade que e primitiva e sim a falta de credibilidade da esfera parlamentar e judicial que passa a mao em bandidos o unico sopro de esperanca e justica neste pais e quando se tem a certeza que criminosos nao irao cometer mais crime	1	1	1
23	era uma porra de crianca innocente de 14 anos que estava brincando no quintal de casa sua arrombada	-1	-1	-1
18	o queiroz eu nao sei mas o palocci esta entregando todo mundo	0	0	0
25	covardia nao abordam apenas atiram de longe covardes	-1	-1	-1
18	nao comemoro a morte do sequestrador o que comemoro e a seguranca dos refens que hoje ao chegar em casa vao poder abracar a familia good job bope	1	1	1
18	tem q tomar azeitona mesmo se fosse honesto trabalhador tava vivo com a familia na medida do possivel claro	1	1	1
23	acho que ele andou assistindo muito eu a patroa e as criancas kkkkk	0	0	0
21	noticia parcial ou completa	0	0	0
24	as drogas sao um problema ideologico	0	0	0
25	foi na missa esse domingo	0	0	0
20	uma coisa e certa a policia nao ta matando e nem prendendo bandido estes continuam firmes para botar medo na populacao e nos manter refens da policia corrupta e de bandidos protegidos	-1	-1	-1
18	o sequestrador era o chucky	0	0	0
23	mas foi quem q atirou no garoto	0	0	0
24	se tivesse adormecida mesmo nao estaria escrevendo tanta merda	0	0	0
23	apaga que da tempo juro uma crianca morreu que que tem ne era pra matar bandido erro besta esse	-1	-1	-1
20	ultimamente nem isso amigo a thais so atacava os postos de combustiveis quando era o pt hoje so se protesta se houver mencoes a liberdade de lula ou se o pt ganha na megasena	0	0	0
22	kkkkkkkkkkkklkk ah nao bicho	0	0	0
24	espero que tomem providencias e nao esquecam como todos os outros	0	0	0
22	chora mais que esta pouco kkkkk	0	0	0
24	caso isolado numero 7366549799733	0	0	0
20	nossa a o inves de tentar explicar da outra noticia que nao tem nada a ver	0	0	0
18	arma de brinquedo cade o psol para falar que policia foi truculenta direitos humanos e bla bla bla 	-1	-1	-1
25	top5posts esquerda 1 quebrando o tabu link 2 revista forum link 3 quebrando o tabu link 4 manuela davila link 5 brasil 247 link	0	0	0
18	putz ele esqueceu a camisa vermelha em casa mas o sapato era rosa	0	0	0
18	ate que enfim a policia fez um servico direito tinha quase certeza que ia morrer refens e o bandido sair ileso dando risada nessas situacoes chumbo no bandido parabens	1	1	1
20	policia assassina e despreparada governador apoia esse tipo de acao eh o showman dessa carnificina	-1	-1	-1
20	reflitamos que essa deveria ser uma das vozes da voz da razao nesse nosso executivo novaidademedia	0	0	0
18	o policial fez apenas o trabalho dele podia parar ai o seu comentario estaria perfeito entao pra que holofotes acenar maozinha para plateia nos eua ninguem fica sabendo quem e o atirador ja esse ai vai possivelmente sera candidato a vereador semana que vem ja deve estar dando entrevistas na tv	1	1	1
23	que o senhor deus possa receber esse anjo em seus bracos e possa confortar os familiares	0	0	1
18	o cara com arma de brinquedo e o governador e a policia comemorando como se tivessem feito muita coisa	-1	-1	1
23	n a o  vcs vao cobrar isso 	0	0	0
20	voce poderia sair da sua sala com ar condicionado e acompanhar a policia na caca a traficantes talvez a sua ma fe se transforme em boa fe e lhe incentive a falar a verdade otaria	1	1	1
23	nao e aquele menino que estavam procurando	0	0	0
21	agradeco valeapenaverdenovo repost	0	0	0
18	aguardamos a manifestacao da oab dos direitos humanos dos bandidos das igrejas do pt porque para eles a acao foi precipitada e o bandido nao deveria ter sido morto  deveriam ter esperado ele matar e colocar fogo no onibus para assim agirem aguardamos a manifestacao dos defensores dos bandidos	1	1	1
25	mostra ai a ultima vez q bolsonaro foi na missa kkkk	0	0	0
18	se o homem jogou gasolina no onibus e porque queria uma grande tragedia neste caso o desfecho nao poderia ter sido melhor que sirva de exemplo para essas criaturas que acreditam que podem dispor e fazer o que bem entendem da vida alheia parabens a policia do rio	1	1	1
25	80 tiros stm decide soltar militares presos por mortes de musico e catador absurdo o congresso nao pode permitir esse corporativismo pelo fim da justica militar a justica tem que ser unica e para todos	-1	-1	-1
18	antes que a imprensa que nem estava dentro do onibus condene a acao vamos perguntar para os refens o que eles acharam nao e mesmo	1	1	1
24	vai tomar no cu ate quando isso	0	0	0
20	fala serio uolvcs promovem com dinheiro os comentarios do tal  apenas um paulista	0	0	0
20	porque infelizmente essa e a realidade ate quando os ideologos filosofos e pensadores brasileiros vao negar que estamos vivendinha guerra civil o estado perdeu a batalha das cidades porque foi omisso e complacente e agora socializar a barbarie	-1	-1	-1
18	absurdo uma vida foi embora vamos queimar pneus em protesto contra essa acao desastrosa da policia	-1	-1	-1
20	imunda e a sua bunda	0	0	0
18	a reportagem nao fala em momento algum da dilma	0	0	0
22	deve ser pq ning aguentava mais ver familias aterrorizadas policias sendo baleados cansados deve ser por isso por lembrarem que ele executou uma familia inteira estuprou mulheres deve ser isso ne	1	1	1
18	cortando recursos da educacao vao matar e vao crescer mais bandidos ou seja vao passar a vida matando bandidos e nao vai resolver	-1	-1	-1
25	existe um funk de mais de 20 anos atras que dizia era so mais um silva que a estrela nao brilha ele era funkeiro mas era pai de	0	0	0
18	comemoraram a morte de um coitado que estava com uma arma de brinquedo que policia mais despreparada nem para identificar isso que espetacularizacao absurda	-1	-1	-1
23	vc que ta com esse cu sujo sentado no conforto da sua casa  tem mais conviccao do que ta falando do que uma das criancas que estavam la mais do que a familia do proprio jovem assassinado vc e um lixo um grande pau no cu 	-1	-1	-1
21	espero q deus nao conceda nunca te dar filhos fiaa questao nao e ela sao as criancas sua doente	0	0	0
18	kkkkk me acabando de rir dos comentarios meus amigos vcs possuem um qi acima da media  o qi do jornalista com certeza e abaixo	0	0	0
21	ummmm adoro um  pode vir delicia se der traz ele depilado ta bom	0	0	0
25	a natureza do incidente que foi noticiado como homem morre apos carro ser atingido foi contada assim por uma testemunha que estava indo junto para um cha de bebe	0	0	0
23	violacao de direitos e isso aqui sua idiota	-1	-1	-1
24	eu nao aguento mais essa porra de pais	0	0	0
18	parabens as forcas de seguranca agiram da maneira correta entre a vida do criminoso e a vida de inocentes fizeram a escolha adequada salvaram as vitimas isso era o principal	1	1	1
18	witzel presidente do brasil	0	0	0
20	claro traficantes nao ameacam os moradores nem trocam tiros entre si naaaaao sao anjos que vieram para salvar a populacao e sim os unicos viciados em drogas estao nas areas nobres no morro nao tem viciado naooooo	-1	-1	-1
23	canalha ve se escreve direito assassinado	-1	-1	-1
18	e cade o queiroz	0	0	0
18	espetacular  e assim que a policia tem que agir  o cancelamento do cpf 	1	1	1
22	psicologo nao lauda kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk puta que pariu	0	0	0
18	vamos supor que violencia sim seja a resposta pra tudo pq essa gloriosa policia do rio nao entra em area de milicia tocando o terror para desbaratalas o governador so sobrevoa partes seguras de favela armado pq nao faz em areas de milicia nao e machao	-1	-1	-1
21	absurdo caso vai p corregedoria vao falar q foi necessario o ato como a pm do es falou qnd um policial socou uma mulher imobilizada e com problemas mentais e outros casos recentes essa e a nova pm do br foi muito video do olavo na mente desses despreparados	-1	-1	-1
18	bolsominion deixa de ser ridicuuuuuulo cara	0	0	0
26	adoramos a operacao	1	1	1
18	que orgulho da pm e do bope mais um marginal que se encontra precocemente com o capeta pode ter certeza que essa vitima da sociedade nao sera reincidente sem contar a economia aos cofres publicos justamente por nao precisar mantelo no sistema carcerario	1	1	1
18	medo com transmissao ao vivo	0	0	0
18	parabens para a policia do rio e assim q se age nessas situacoes e nao negociando com o marginal essa atitude tem q ser implantada en todo o brasil	1	1	1
25	a deu um novo nome pra execucao e tentativa de chacina abordagem	-1	-1	-1
18	leia sobre o caso jean charles de menezes	0	0	0
22	tinha que acabar mas voce fosse assaltado a primeira coisa que faria era fazer um bo ou ligar para essa policia amadora	0	0	0
23	so se foi um confronto com as paredes da casa	0	0	0
20	so se for pra vc que tem bandido de estimacao	1	1	1
24	vai se fudeeerrrrerttttr	0	0	0
18	la em sucupira fariam isso com certeza so que aqui nao e mais sucupira deu para entender	0	0	0
18	mas o brasil inteiro comemoroumenos bem a gente sabe	1	1	1
18	16 anos de corrupcao do pt foram piores que isso	0	0	0
21	expulsao e o minimo para esses policiais covardes	-1	-1	-1
18	parabens ao pmerj que cancelou esse cpf 	1	1	1
23	eu concordo com vcs acho q foi irresponsabilidade da policia so falei sobre eles terem o levado ao hospital  nao mais q obrigacao e claro	-1	-1	-1
23	pra esse pessoal se mora em favela n e gente 	-1	-1	-1
24	ao ler a materia esta bem claro que o tiro partiu do bandido d moto	1	1	1
20	temos um exemplo parecido em londres	0	0	0
18	se o bandido estava ameacando a vida de inocentes e tinha um atirador em posicao boa para acertalo sem arriscar a vida dos refens tinha que atirar mesmo isso e o certo em qualquer canto tanto em governo de direita como de esquerda ou voces acham que antes nao se faziam isso deixem de usar isso para puxar saco de politicos	1	1	1
18	julio seria muito bom se mais brasileiros tivessem essa sua sensatez e ponderacao	0	0	0
25	muito bom mesmo guga queria ter visto essa pauta enorme quando foi assassinado no rio um negro com 80 tiros dentro de um carro na presenca da familia essa copia de pauta norte americana precisam parar e o brasil construir sua propria historia	-1	-1	-1
18	sem esquecer que ja estao preparando um processo contra o atirador	0	0	0
18	uai a imprensa marron que vasculha ate a vida particular de uma senhora idosa que cumpriu sua pena ha 20 anos ainda nao descobriu onde esta o queiroz com a palavra a uolfolhavejaintercept band news	0	0	0
18	opa menos um cpf parabens pra policia	1	1	1
18	ok catolico 	0	0	0
18	estar no onibus  nem pensar ne	0	0	0
24	vc ta comparando um orgao q e pago para seguranca com traficantes que eu saiba a policia foi criada justamente com o intuito de combater coisa como o crime organizado nn sei em q mundo vc vive onde um policial q mata crianca e igual a um bandido vagabundo matar	1	1	1
22	foi resultado do que ele fezmacoinha	0	0	0
21	dai o policial ajoelha no pescoco da mulher ainda com o bebe no colo gente pqp sera que isso ta certo sera que so havia essa solucao nao dava pra retirar a crianca dos bracos dela antes de imobilizala nao precisa mesmo ajoelhar no pescoco da pessoa dar mataleao	-1	-1	-1
20	poderiamos indicar a senhora dlane rosa para comandante da pm ela sabe como enfrentar traficantes extremamente bem armados sem dar um so tirose liga	1	1	1
22	entendi sim concordo mas a acao foi feita muitas familias irao voltar a ter paz e voltar a dormir isso que importa	1	1	1
22	de luto esta o bolsonaro que perdeu o proximo candidato a ministro da saude	0	0	0
18	meu jesus misericordioso	0	0	0
21	esse povo baba de policia e o demonio  nao confiem a policia podia ter matado ate a crianca que eles ainda iriam justificar	-1	-1	-1
25	80 tiros e dizem que foi engano	-1	-1	-1
18	gracas a policia os refens estao bem e salvosagora a turma do deixa disso vai comecar a criticar a policia matou um psicopata armado 321	1	1	1
20	ninguem quer que seu filho seja o preco a ser pago pela diminuicao da criminalidade	0	0	0
20	mais um pra conta do governador mata mais que jogador de cs	-1	-1	-1
26	entidades quais esse papo e aquele verdadeiro tirei do ku	0	0	0
24	e pior que qualquer guerra	0	0	0
18	hahahahah e o estatuto do desarmado no seu auge viu fofo	0	0	0
18	em pais de primeiro mundo esse sniper seria condecorado	1	1	1
18	apesar de ser um atirador de elite nao foi capaz de atirar na perna no braco nao queria incapacitar mas assassinar mesmo	-1	-1	-1
18	palmeiras nao tem mundial	0	0	0
22	a  inteligencia da pulica	0	0	0
20	a pm e mal preparada mas a culpa maior e do genocida witzel e de quem votou nele	-1	-1	-1
20	segundo o witzel a menina estava segurando um fuzil se a menina fosse branca e tivesse morrido no leblon o governador caia na hora mas ainda bem que nao ha racismo no brasil ne mesmo	-1	-1	-1
25	oitenta tiros dessa vez pelo exercito brasileiro matam civil no rio de janeiro	-1	-1	-1
24	quer dizer que eu tenho que ser negro pra da minha opiniao quer dizer que eu tenho que morar em favela pra da minha opiniao tu acha que esses reporteres da globo e outras emissoras que vivem dando opiniao moram aonde qual a raca deles	0	0	0
23	se a policia matar seu irmao filho etc ai vamos ver se voce vai vir com esse papinho de retardado mental se o brasil tivece educacao quem sabe um imbecil como voce pudesse ser adestrado antes de defecar esse tweet	-1	-1	-1
18	pena q nao deu uns 15 tiros	1	1	1
18	exatamente isso 	0	0	0
23	nao sei quem e pior traficantes ou a policia os dois matam sem piedade	-1	-1	-1
26	mimimimimi leva os bandidos pra tua casa	1	1	1
23	meudeus oq q eu acabei de ler	0	0	0
18	operacao cirurgica da policia militar do rj parabens aos comandante que autorizou o disparo de comprometimento e preservou vidas serve de exemplo para todo brasil e tambem para exemplar a classe criminosa se souberem que se sequestrar vao para a vala com certeza pensarao duas vezes sucesso a operacao sem demora e sem muito mimimi	1	1	1
22	sim sim eu usei a palavra de modo errado a maioria dos psicopatas sao ceos mas de qualquer modo eles sempre causam sofrimento por onde passam de um jeito ou de outro kkkkkk	0	0	0
21	eu nao estava mas e perto do meu trabalho isso me da um previlegio na informacao do acontecido e voce estava la	0	0	0
21	a violencia nao nasce do nada a pessoa esta normal de repente coloca uma farda e surta nao e assim estuda um pouco	-1	-1	-1
18	nao se pode repetir erros do passado	0	0	0
23	morreu como ele foi assassinado de forma covarde e absurda pelas forcas do estado o grupo globo continua ao lado da barbarie continua protegendo assassinos de criancas pobres e negras a familia de roberto marinho segue sua tradicao	-1	-1	-1
18	entao hahahahaha nessa hora que eu queria ver a ira de deus sobre essa galera pena q ele nao existe hahahahaha	0	0	0
21	mas a questao e q a responsabilidade dele e maior entao a sociedade esta certa em cobrar pois as acoes praticadas por ele refletem muito mais na vida das pessoas a pressao e natural msm q seja necessaria uma organizacao maior como sistema sendo avaliado o preparo dos individuos	0	0	0
23	menino morre durante operacao o guri tava em casa brincando com familiares chamem pelo nome assassinato sera que se a policia entrasse sem mandado no ap de alguem no leblon e matasse um adolescente branco a manchete seria a mesma que vergonha	-1	-1	-1
18	palmeiras nao tem mundial	0	0	0
18	fui criado sabendo meus deveres em casa e sabendo que enquanto eu morasse com meus pais deveria respeitalos alem de amalos caso nao aceitasse os termos da casa dependendo da idade seria tchau e benca arrume suas coisas e va buscar viver pelos suas proprias maos	0	0	0
18	a comemoracao foi e sempre deve ser pelos inocentes salvos	1	1	1
25	e verdade os assassinos do execito ficaram impunes pela execucao do musico evaldo rosa dos santos e do catador de materiais reciclaveis luciano macedo	-1	-1	-1
26	nao caberia todo mundo no tweet dele	0	0	0
